Rank,Release Group,Worldwide,Domestic,Foreign,filename,year,Domestic %,Foreign %
2567,Orange County,43325009,41076018,2248991,2002.csv,2002,0.94809023582661,0.051909764173390015
2568,Beastly,43202283,27865571,15336712,2011.csv,2011,0.6450022791619601,0.35499772083804
2569,The Snowman,43155261,6700035,36455226,2017.csv,2017,0.1552541878961177,0.8447458121038823
2570,A Shaun the Sheep Movie: Farmageddon,43100248,0,43100248,2019.csv,2019,0.0,1.0
2571,Freedom Writers,43095175,36605602,6489573,2007.csv,2007,0.8494130027317444,0.15058699726825567
2572,Annihilation,43070915,32732301,10338614,2018.csv,2018,0.7599629819798349,0.2400370180201651
2573,See Spot Run,43057552,33357476,9700076,2001.csv,2001,0.7747183583497733,0.22528164165022665
2574,When in Rome,43053376,32680633,10372743,2010.csv,2010,0.7590724824924299,0.24092751750757013
2575,Gifted,43046590,24801212,18245378,2017.csv,2017,0.5761481223019059,0.42385187769809407
2576,The Possession of Hannah Grace,43016528,14837422,28179106,2018.csv,2018,0.3449237465190124,0.6550762534809876
2577,Legend,42972994,1872994,41100000,2015.csv,2015,0.04358537364187378,0.9564146263581262
2578,"The Chef, The Actor, The Scoundrel",42970000,0,42970000,2013.csv,2013,0.0,1.0
2579,The Gallows,42964410,22764410,20200000,2015.csv,2015,0.5298434215668271,0.47015657843317293
2580,Glory Road,42938449,42647449,291000,2006.csv,2006,0.9932228572112607,0.006777142788739295
2581,Crank,42931041,27838408,15092633,2006.csv,2006,0.6484447465413196,0.3515552534586804
2582,A Lot Like Love,42886719,21845719,21041000,2005.csv,2005,0.5093819137808141,0.49061808621918596
2583,The Warlords,42883181,129078,42754103,2007.csv,2007,0.0030099912597435345,0.9969900087402565
2584,Asterix and Obelix: Mansion of the Gods,42830578,0,42830578,2014.csv,2014,0.0,1.0
2585,Detective Conan: Quarter of Silence,42808575,0,42808575,2011.csv,2011,0.0,1.0
2586,Basic,42792561,26793311,15999250,2003.csv,2003,0.6261207643076094,0.37387923569239057
2587,Zack and Miri Make a Porno,42782463,31457946,11324517,2008.csv,2008,0.735300022347942,0.26469997765205805
2588,Shaolin Soccer,42776760,489600,42287160,2001.csv,2001,0.01144546711812676,0.9885545328818732
2589,Doraemon: Nobita's Secret Gadget Museum,42770271,0,42770271,2013.csv,2013,0.0,1.0
2590,Shaolin,42741494,66099,42675395,2011.csv,2011,0.001546483143523247,0.9984535168564768
2591,Spirit Untamed,42717215,17716215,25001000,2021.csv,2021,0.4147324445191476,0.5852675554808524
2592,Peninsula,42698327,1231407,41466920,2020.csv,2020,0.02883970137752704,0.971160298622473
2593,House on Haunted Hill,42593455,40846082,1747373,1999.csv,1999,0.9589755515254632,0.041024448474536755
2594,Almost Christmas,42580920,42158780,422140,2016.csv,2016,0.9900861700498721,0.009913829950127897
2595,Oliver Twist,42580321,2080321,40500000,2005.csv,2005,0.04885639542266485,0.9511436045773352
2596,Pokémon: The Rise of Darkrai,42496749,0,42496749,2007.csv,2007,0.0,1.0
2597,Bangkok Dangerous,42487390,15298133,27189257,2008.csv,2008,0.36006290336968216,0.6399370966303178
2598,Thermae Romae II,42473163,0,42473163,2014.csv,2014,0.0,1.0
2599,Man of the Year,42472472,37327390,5145082,2006.csv,2006,0.8788607830502543,0.1211392169497457
2600,Love the Coopers,42426912,26302731,16124181,2015.csv,2015,0.6199539339558816,0.3800460660441184
2601,8 Women,42426583,3098776,39327807,2002.csv,2002,0.0730385475540182,0.9269614524459818
2602,My Name Is Khan,42345360,4018771,38326589,2010.csv,2010,0.09490463654105195,0.905095363458948
2603,Always: Sunset on Third Street 2,42304705,0,42304705,2007.csv,2007,0.0,1.0
2604,A Good Year,42269923,7459300,34810623,2006.csv,2006,0.17646826562707482,0.8235317343729252
2605,Loving Vincent,42187665,6735118,35452547,2017.csv,2017,0.15964661708582353,0.8403533829141765
2606,The Throne,42165755,0,42165755,2015.csv,2015,0.0,1.0
2607,Monster Hunter,42145959,15162470,26983489,2020.csv,2020,0.3597609441037989,0.6402390558962011
2608,Long Day's Journey Into Night,42140994,521365,41619629,2018.csv,2018,0.01237191984602926,0.9876280801539707
2609,Jobs,42128352,16131410,25996942,2013.csv,2013,0.3829110144161348,0.6170889855838653
2610,Going the Distance,42059111,17804299,24254812,2010.csv,2010,0.4233161038520286,0.5766838961479713
2611,Bang Bang,42045981,2546172,39499809,2014.csv,2014,0.060556846087144456,0.9394431539128556
2612,Detective Conan: The Sniper from Another Dimension,42028116,0,42028116,2014.csv,2014,0.0,1.0
2613,The Sisterhood of the Traveling Pants,42013878,39053061,2960817,2005.csv,2005,0.9295276432230322,0.07047235677696784
2614,200 Pounds Beauty,42013016,0,42013016,2006.csv,2006,0.0,1.0
2615,Mary and the Witch's Flower,41978431,2418404,39560027,2017.csv,2017,0.05761063342267366,0.9423893665773263
2616,Meet the Browns,41975388,41975388,0,2008.csv,2008,1.0,0.0
2617,Rurouni Kenshin: The Legend Ends,41900000,0,41900000,2014.csv,2014,0.0,1.0
2618,"As Above, So Below",41898409,21321100,20577309,2014.csv,2014,0.5088761246280259,0.49112387537197416
2619,Call Me by Your Name,41887595,18095701,23791894,2017.csv,2017,0.4320062061333433,0.5679937938666567
2620,The Guilt Trip,41863726,37134215,4729511,2012.csv,2012,0.8870260377683534,0.11297396223164656
2621,No Man's Land,41807712,0,41807712,2013.csv,2013,0.0,1.0
2622,The Informant!,41771168,33316821,8454347,2009.csv,2009,0.7976032894268122,0.2023967105731877
2623,Scandal Makers,41745790,0,41745790,2008.csv,2008,0.0,1.0
2624,Balls of Fury,41739111,32886940,8852171,2007.csv,2007,0.7879166377070178,0.21208336229298225
2625,Fly Me to the Moon 3D,41721414,13816982,27904432,2008.csv,2008,0.33117242862382373,0.6688275713761763
2626,Wimbledon,41682237,17001133,24681104,2004.csv,2004,0.4078747740914193,0.5921252259085806
2627,T2 Trainspotting,41681746,2402004,39279742,2017.csv,2017,0.05762724047116452,0.9423727595288355
2628,Overlord,41657844,21704844,19953000,2018.csv,2018,0.5210265802522089,0.47897341974779106
2629,Born to Be Wild,41644475,25978556,15665919,2011.csv,2011,0.6238175892480335,0.3761824107519665
2630,The Uninvited,41633384,28596818,13036566,2009.csv,2009,0.6868722945989689,0.3131277054010311
2631,Never Back Down,41627431,24850922,16776509,2008.csv,2008,0.5969842818308918,0.40301571816910825
2632,My Best Friend's Girl,41624687,19219250,22405437,2008.csv,2008,0.4617271956903844,0.5382728043096155
2633,Undercover Brother,41604473,39089928,2514545,2002.csv,2002,0.9395607054078056,0.06043929459219445
2634,Safe,41564670,17142080,24422590,2012.csv,2012,0.4124194899177595,0.5875805100822405
2635,Escape Captivity: The Movie,41550983,0,41550983,2008.csv,2008,0.0,1.0
2636,The Great Battle,41509280,472166,41037114,2018.csv,2018,0.0113749503725432,0.9886250496274568
2637,Gridiron Gang,41480851,38432823,3048028,2006.csv,2006,0.9265196367355144,0.07348036326448558
2638,Lupin III vs. Detective Conan: The Movie,41397727,0,41397727,2013.csv,2013,0.0,1.0
2639,The Lady in the Van,41387687,10021175,31366512,2015.csv,2015,0.24212938017048405,0.757870619829516
2640,Shark Night,41363927,18877153,22486774,2011.csv,2011,0.45636752525938845,0.5436324747406115
2641,Ricki and the Flash,41325328,26822144,14503184,2015.csv,2015,0.6490485447568619,0.35095145524313803
2642,Quarantine,41319906,31691811,9628095,2008.csv,2008,0.7669865221861831,0.2330134778138169
2643,Leatherheads,41319039,31373938,9945101,2008.csv,2008,0.7593094795839758,0.2406905204160242
2644,Pinocchio,41314585,3675719,37638866,2002.csv,2002,0.08896904083630515,0.9110309591636948
2645,This Is Where I Leave You,41296320,34296320,7000000,2014.csv,2014,0.8304933708378858,0.1695066291621142
2646,Toy Story 2009 Re-release,41258298,30702446,10555852,2009.csv,2009,0.744152024884788,0.25584797511521196
2647,Evangelion: 2.0 You Can (Not) Advance,41162041,133640,41028401,2009.csv,2009,0.0032466806007019912,0.996753319399298
2648,The Concert,41146351,657986,40488365,2009.csv,2009,0.01599135728949573,0.9840086427105043
2649,The Darkest Minds,41142379,12695691,28446688,2018.csv,2018,0.30857940908084097,0.6914205909191591
2650,50/50,41097853,35014192,6083661,2011.csv,2011,0.8519713183070659,0.14802868169293418
2651,Fist Fight,41087017,32187017,8900000,2017.csv,2017,0.7833865622320549,0.21661343776794503
2652,Arlington Road,41067311,24756177,16311134,1999.csv,1999,0.6028195271903729,0.3971804728096271
2653,Whale Rider,41062976,20779666,20283310,2003.csv,2003,0.5060438386151067,0.4939561613848933
2654,Nodame Cantabile: The Movie II 2010 Re-release,41054604,0,41054604,2010.csv,2010,0.0,1.0
2655,"Lost, Found",41043552,0,41043552,2018.csv,2018,0.0,1.0
2656,Dredd,41037742,13414714,27623028,2012.csv,2012,0.32688723468264896,0.6731127653173511
2657,Fright Night,41002607,18302607,22700000,2011.csv,2011,0.4463766657568871,0.5536233342431128
2658,Twisted,40954603,25198598,15756005,2004.csv,2004,0.6152812175959806,0.3847187824040194
2659,Breach,40953935,33231264,7722671,2007.csv,2007,0.8114303057813614,0.18856969421863856
2660,La vérité si je mens! 3,40928635,0,40928635,2012.csv,2012,0.0,1.0
2661,Always: Sunset on Third Street '64,40923305,0,40923305,2012.csv,2012,0.0,1.0
2662,Drive Angry,40909909,10721033,30188876,2011.csv,2011,0.262064454848824,0.737935545151176
2663,Underwater,40882928,17291078,23591850,2020.csv,2020,0.4229412824834855,0.5770587175165145
2664,The Love Guru,40877556,32235793,8641763,2008.csv,2008,0.7885939413794699,0.21140605862053005
2665,Where the Heart Is,40863718,33772838,7090880,2000.csv,2000,0.8264749184105078,0.17352508158949217
2666,Gamer,40828540,20534907,20293633,2009.csv,2009,0.5029547223584286,0.4970452776415713
2667,Fighting with My Family,40812363,22958886,17853477,2019.csv,2019,0.5625473340026893,0.43745266599731064
2668,The War with Grandpa,40800804,21277892,19522912,2020.csv,2020,0.5215066840349518,0.4784933159650481
2669,30 Minutes or Less,40662632,37053924,3608708,2011.csv,2011,0.9112524737700206,0.0887475262299794
2670,The Circle,40656399,20497844,20158555,2017.csv,2017,0.504172639588666,0.495827360411334
2671,Spiral,40618920,23216862,17402058,2021.csv,2021,0.571577530864927,0.42842246913507304
2672,Spanish Affair 2,40591862,0,40591862,2015.csv,2015,0.0,1.0
2673,Gantz,40568961,0,40568961,2011.csv,2011,0.0,1.0
2674,The Roommate,40492652,37300000,3192652,2011.csv,2011,0.9211547813662587,0.07884521863374125
2675,War,40481352,22486409,17994943,2007.csv,2007,0.5554757410276218,0.4445242589723782
2676,Holmes & Watson,40466970,30573626,9893344,2018.csv,2018,0.7555205146320567,0.24447948536794328
2677,Serenity,40445129,25514517,14930612,2005.csv,2005,0.6308427647739732,0.36915723522602684
2678,Bless the Child,40443010,29381494,11061516,2000.csv,2000,0.7264912774790996,0.2735087225209004
2679,The Ringer,40442443,35428675,5013768,2005.csv,2005,0.8760270738342884,0.12397292616571161
2680,The Witch,40423945,25138705,15285240,2016.csv,2016,0.6218765882449128,0.37812341175508724
2681,The Boy in the Striped Pajamas,40416563,9046156,31370407,2008.csv,2008,0.22382299058927896,0.7761770094107211
2682,The Art of War,40400425,30208599,10191826,2000.csv,2000,0.7477297330411747,0.2522702669588253
2683,Masquerade Hotel,40396244,0,40396244,2019.csv,2019,0.0,1.0
2684,Bad Education,40350837,5211842,35138995,2004.csv,2004,0.12916316952731366,0.8708368304726863
2685,Magnificent Desolation: Walking on the Moon,40339402,34137524,6201878,2005.csv,2005,0.8462575622712504,0.15374243772874968
2686,Carol,40272135,12711491,27560644,2015.csv,2015,0.3156398586764769,0.6843601413235231
2687,Yolki 3,40267368,0,40267368,2013.csv,2013,0.0,1.0
2688,Blast from the Past,40263020,26511114,13751906,1999.csv,1999,0.6584482237050276,0.3415517762949724
2689,SP: The Motion Picture II,40255101,0,40255101,2011.csv,2011,0.0,1.0
2690,The Invasion,40170558,15074191,25096367,2007.csv,2007,0.37525470768914887,0.6247452923108512
2691,Boonie Bears: To the Rescue,40163675,0,40163675,2014.csv,2014,0.0,1.0
2692,Crimson Rivers 2: Angels of the Apocalypse,40152148,152148,40000000,2004.csv,2004,0.0037892866902164237,0.9962107133097836
2693,Diary of a Wimpy Kid: The Long Haul,40140972,20738724,19402248,2017.csv,2017,0.5166472799911273,0.48335272000887275
2694,All About Steve,40105542,33862903,6242639,2009.csv,2009,0.8443447292147305,0.15565527078526953
2695,The Wild Life,40075446,8005586,32069860,2016.csv,2016,0.19976286726790266,0.8002371327320974
2696,Snake Eyes,40064325,28264325,11800000,2021.csv,2021,0.7054736352103773,0.2945263647896227
2697,Northern Limit Line,40034677,337907,39696770,2015.csv,2015,0.008440357842777151,0.9915596421572228
2698,Dancer in the Dark,40031879,4184036,35847843,2000.csv,2000,0.10451760208407904,0.895482397915921
2699,Om Shanti Om,39990809,3597372,36393437,2007.csv,2007,0.0899549694030946,0.9100450305969054
2700,Dream House,39984400,21302340,18682060,2011.csv,2011,0.532766278848751,0.467233721151249
2701,Black Knight,39976235,33426971,6549264,2001.csv,2001,0.8361710651340728,0.16382893486592723
2702,Love O2O,39969537,0,39969537,2016.csv,2016,0.0,1.0
2703,Brotherhood of Blades 2,39966092,14204,39951888,2017.csv,2017,0.0003554012736596813,0.9996445987263404
2704,The Secret Life of Bees,39952437,37770162,2182275,2008.csv,2008,0.945378175554097,0.054621824445903015
2705,Astro Boy,39886986,19551067,20335919,2009.csv,2009,0.49016155294360925,0.5098384470563908
2706,Monte Carlo,39782683,23186769,16595914,2011.csv,2011,0.5828357277964384,0.41716427220356156
2707,Eiga Kaibutsukun,39766344,0,39766344,2011.csv,2011,0.0,1.0
2708,The Last Wish,39756292,0,39756292,2019.csv,2019,0.0,1.0
2709,Midnight Runners,39730433,0,39730433,2017.csv,2017,0.0,1.0
2710,Memento,39723096,25544867,14178229,2001.csv,2001,0.6430734150228371,0.3569265849771629
2711,Tokyo Revengers,39714073,0,39714073,2021.csv,2021,0.0,1.0
2712,The Forest,39712000,26594261,13117739,2016.csv,2016,0.6696782080983078,0.3303217919016922
2713,SP: The Motion Picture I,39674739,0,39674739,2010.csv,2010,0.0,1.0
2714,Detective Conan: The Raven Chaser,39664359,0,39664359,2009.csv,2009,0.0,1.0
2715,The November Man,39661919,25018119,14643800,2014.csv,2014,0.6307843803523475,0.3692156196476524
2716,Nightmare Alley,39629195,11338107,28291088,2021.csv,2021,0.2861049032159245,0.7138950967840755
2717,Intimate Strangers,39576060,0,39576060,2018.csv,2018,0.0,1.0
2718,Thugs of Hindostan,39570044,1449848,38120196,2018.csv,2018,0.0366400401273246,0.9633599598726754
2719,Recep Ivedik 4,39477906,0,39477906,2014.csv,2014,0.0,1.0
2720,Down with Love,39468111,20305251,19162860,2003.csv,2003,0.5144723293192319,0.4855276706807681
2721,The Legend of Bagger Vance,39459427,30919168,8540259,2000.csv,2000,0.7835686007300613,0.2164313992699387
2722,Nomadland,39458207,3700000,35758207,2021.csv,2021,0.09377009958916785,0.9062299004108322
2723,Agora,39457342,619423,38837919,2009.csv,2009,0.01569854857430589,0.9843014514256941
2724,Don Jon,39439355,24477704,14961651,2013.csv,2013,0.6206415901071405,0.37935840989285957
2725,Crocodile Dundee in Los Angeles,39438674,25635682,13802992,2001.csv,2001,0.6500137910316153,0.34998620896838467
2726,Halloween II,39421467,33392973,6028494,2009.csv,2009,0.8470758584402757,0.1529241415597243
2727,Sin City: A Dame to Kill For,39407616,13757804,25649812,2014.csv,2014,0.3491153588179503,0.6508846411820497
2728,King Richard,39359895,15129285,24230610,2021.csv,2021,0.3843832662663353,0.6156167337336647
2729,Uri: The Surgical Strike,39346577,4186168,35160409,2019.csv,2019,0.10639217739322025,0.8936078226067797
2730,Thank You for Smoking,39323027,24793509,14529518,2006.csv,2006,0.6305086584509376,0.3694913415490623
2731,Cirque du Freak: The Vampire's Assistant,39291383,13869515,25421868,2009.csv,2009,0.35299126528582614,0.6470087347141739
2732,Otoko-tachi no Yamato,39287114,0,39287114,2005.csv,2005,0.0,1.0
2733,The Gambler,39280992,33680992,5600000,2014.csv,2014,0.8574374089126874,0.14256259108731267
2734,Dumb and Dumberer: When Harry Met Lloyd,39267515,26276465,12991050,2003.csv,2003,0.6691654666713694,0.33083453332863055
2735,Mars Needs Moms,39233678,21392758,17840920,2011.csv,2011,0.5452651673391417,0.45473483266085835
2736,Scoop,39220946,10525717,28695229,2006.csv,2006,0.26836978893879815,0.7316302110612019
2737,Absolutely Fabulous: The Movie,39219109,4772155,34446954,2016.csv,2016,0.12167933238870877,0.8783206676112912
2738,Tazza: The High Rollers,39212715,0,39212715,2006.csv,2006,0.0,1.0
2739,My Mom Is a Character 2,39195565,0,39195565,2016.csv,2016,0.0,1.0
2740,Sink or Swim,39193850,0,39193850,2018.csv,2018,0.0,1.0
2741,Samba,39178695,151530,39027165,2014.csv,2014,0.0038676632797493638,0.9961323367202506
2742,The Spirit,39164441,19806188,19358253,2008.csv,2008,0.5057186441139297,0.49428135588607025
2743,Show Dogs,39156854,17857020,21299834,2018.csv,2018,0.4560381689499366,0.5439618310500635
2744,Women Who Flirt,39156132,375495,38780637,2014.csv,2014,0.009589685722787941,0.990410314277212
2745,Admiral,39143985,0,39143985,2008.csv,2008,0.0,1.0
2746,Masterpiece Mystery: Sherlock: The Abominable Bride,39139204,0,39139204,2016.csv,2016,0.0,1.0
2747,Ex-Files 2: The Backup Strikes Back,39108291,0,39108291,2015.csv,2015,0.0,1.0
2748,Haunted Castle,39093166,13651656,25441510,2001.csv,2001,0.3492082478047442,0.6507917521952559
2749,Believer,39047153,365639,38681514,2018.csv,2018,0.009364037372968011,0.990635962627032
2750,The Crown Jewels,39000000,0,39000000,2011.csv,2011,0.0,1.0
2751,The Life of David Gale,38955598,19955598,19000000,2003.csv,2003,0.512265220521066,0.48773477947893396
2752,Forbidden Empire 2014 Re-release,38885962,0,38885962,2014.csv,2014,0.0,1.0
2753,The Spy Gone North,38844509,500803,38343706,2018.csv,2018,0.012892504317663018,0.987107495682337
2754,First Sunday,38810311,37931869,878442,2008.csv,2008,0.9773657572597138,0.02263424274028621
2755,The Wicker Man,38805380,23649127,15156253,2006.csv,2006,0.6094290791637654,0.39057092083623457
2756,Criminal,38803993,14708696,24095297,2015.csv,2015,0.3790510940459143,0.6209489059540857
2757,Clockstoppers,38793283,36989956,1803327,2002.csv,2002,0.9535144524891075,0.046485547510892546
2758,Dreamer,38741732,32751093,5990639,2005.csv,2005,0.8453698714347618,0.15463012856523814
2759,Antoine and Sebastian,38719881,0,38719881,2013.csv,2013,0.0,1.0
2760,Someone Like You,38689940,27343067,11346873,2001.csv,2001,0.7067229103999645,0.29327708960003557
